checkpoint_name,checkpoint_step,model,task_id,n_folds,validation_folds,model_kind,model_source,dataset,table,target,target_binning,n_samples,n_features,feature_groups,feature_group_counts,task_quality_flags,context_rows_min,context_rows_max,validation_rows_min,validation_rows_max,mean_test_spearman,median_test_spearman,std_test_spearman,min_test_spearman,max_test_spearman,mean_test_mae,median_test_mae,std_test_mae,min_test_mae,max_test_mae,mean_test_rmse,median_test_rmse,std_test_rmse,min_test_rmse,max_test_rmse,mean_test_r2,median_test_r2,std_test_r2,min_test_r2,max_test_r2,mean_test_pearson,median_test_pearson,std_test_pearson,min_test_pearson,max_test_pearson
step-1500,1500,pretrained_tabicl_v2,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,pretrained_tabicl_regressor,/home/fcolanto/.cache/huggingface/hub/models--jingang--TabICL/snapshots/4dcd344ece2c00be9e831fdd35bed57b5ad83e19/tabicl-regressor-v2-20260212.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6889862457157303,0.7264166761737962,0.15741918097522423,0.4972654121034983,0.8765706002620413,194.25667718263222,188.9494359413199,36.86832298560568,147.73902746228697,247.5178470109265,300.3581400295773,260.65988789830766,117.55450476942364,205.5124688962792,504.15891098827655,0.31396181162481074,0.558743360436929,0.6918553093098281,-0.8973551477817541,0.7966162897556599,0.6868127900529484,0.7510518633431433,0.2588149324185066,0.2579260068849429,0.9273144092547476
step-1500,1500,catboost,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,catboost_regressor,catboost==1.2.10;iterations=1000;depth=6;learning_rate=0.03;l2_leaf_reg=3;thread_count=8,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6916923585585038,0.7670399984280225,0.1958688169355076,0.4787131740337256,0.9112805160230548,189.85624042744638,184.17920914311293,29.420550617532736,150.36678957921768,220.3852586003285,260.839072873263,245.27082356558748,60.69992982775559,197.1535948556598,340.6674030557137,0.5332370239031992,0.6617536377540367,0.2881057750666573,0.1336868750181218,0.8199224654334067,0.7376788974329462,0.8227456609591492,0.18693386192041672,0.4886175443365949,0.9323509602938432
step-2000,2000,generic_baseline,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,local_tabicl_regressor,/home/fcolanto/projects/tabicl/checkpoints/tabicl_s1_regression_baseline/step-2000.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6134613551004058,0.6009054127027632,0.17715700719055344,0.4223393533653516,0.900192900881763,227.21646925919558,230.8069627868544,11.563553567189604,208.12745624226423,239.2264430752596,325.0385070768176,304.42218642536886,59.98239096058891,271.67767319937514,426.9828659493052,0.28565969353210574,0.3524873076126684,0.40189320779710025,-0.3609263732825758,0.7225911199100045,0.6336568919540289,0.6472338866272451,0.19930230892597545,0.3497104647571358,0.8946260121385479
step-2000,2000,trial_0025,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,local_tabicl_regressor,/home/fcolanto/projects/tabicl/checkpoints/epit_pipeline_final_v1/final_epit_pipeline_optuna_fe_ni_v4_trial_0025/step-2000.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,31,"environment,material,material_descriptor,process_history","{""environment"": 3, ""material"": 17, ""material_descriptor"": 10, ""process_history"": 1}",,486,487,121,122,0.6763805990070986,0.6723280642434082,0.15911913676047165,0.4476099206114419,0.894790324241606,200.7733282184419,198.56821803887897,20.407759907333205,178.29854023546486,233.8256387786208,283.4162238104645,260.9530118290284,59.44764689236211,249.5305518551078,389.35684272804014,0.44923535075426974,0.5271845157140682,0.3455642831334231,-0.1316427818480328,0.7961586040420401,0.7072122900637923,0.7465754129776354,0.19085558271215988,0.3970504168383565,0.9217218033160424
step-2000,2000,pretrained_tabicl_v2,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,pretrained_tabicl_regressor,/home/fcolanto/.cache/huggingface/hub/models--jingang--TabICL/snapshots/4dcd344ece2c00be9e831fdd35bed57b5ad83e19/tabicl-regressor-v2-20260212.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6889862457157303,0.7264166761737962,0.15741918097522423,0.4972654121034983,0.8765706002620413,194.25667718263222,188.9494359413199,36.86832298560568,147.73902746228697,247.5178470109265,300.3581400295773,260.65988789830766,117.55450476942364,205.5124688962792,504.15891098827655,0.31396181162481074,0.558743360436929,0.6918553093098281,-0.8973551477817541,0.7966162897556599,0.6868127900529484,0.7510518633431433,0.2588149324185066,0.2579260068849429,0.9273144092547476
step-2000,2000,catboost,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,catboost_regressor,catboost==1.2.10;iterations=1000;depth=6;learning_rate=0.03;l2_leaf_reg=3;thread_count=8,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6916923585585038,0.7670399984280225,0.1958688169355076,0.4787131740337256,0.9112805160230548,189.85624042744638,184.17920914311293,29.420550617532736,150.36678957921768,220.3852586003285,260.839072873263,245.27082356558748,60.69992982775559,197.1535948556598,340.6674030557137,0.5332370239031992,0.6617536377540367,0.2881057750666573,0.1336868750181218,0.8199224654334067,0.7376788974329462,0.8227456609591492,0.18693386192041672,0.4886175443365949,0.9323509602938432
step-2500,2500,generic_baseline,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,local_tabicl_regressor,/home/fcolanto/projects/tabicl/checkpoints/tabicl_s1_regression_baseline/step-2500.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6129493516704011,0.6065688993040362,0.17920474731388006,0.4359379389829352,0.8916436197283106,222.53603945165986,218.8600228422674,29.2847985556253,185.7651764065789,257.5563063078187,327.4556689074429,295.28715081734646,81.14425478756384,258.26395071325913,464.32268054530965,0.246266603412572,0.3646704839201906,0.5194468429678196,-0.609361213523983,0.7556651562710973,0.6343681872584692,0.6484193413433474,0.22317643347132732,0.3207273341682393,0.9244019601147272
step-2500,2500,trial_0025,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,local_tabicl_regressor,/home/fcolanto/projects/tabicl/checkpoints/epit_pipeline_final_v1/final_epit_pipeline_optuna_fe_ni_v4_trial_0025/step-2500.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,31,"environment,material,material_descriptor,process_history","{""environment"": 3, ""material"": 17, ""material_descriptor"": 10, ""process_history"": 1}",,486,487,121,122,0.6587867800250754,0.6591875422779566,0.15999815068525167,0.4314568497733499,0.8827420702547475,212.23328361763342,206.19404133079584,20.896910212611086,191.2395510526956,247.1885103021256,288.930698938578,268.0716175567576,50.636833518878404,262.9512414012792,379.28926447447503,0.4356138482447351,0.4969065026559068,0.31270913025134517,-0.073877728268402,0.7848856278772713,0.6945172912184212,0.7135933126945804,0.18846651466726777,0.4011489767035786,0.9286771776086356
step-2500,2500,pretrained_tabicl_v2,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,pretrained_tabicl_regressor,/home/fcolanto/.cache/huggingface/hub/models--jingang--TabICL/snapshots/4dcd344ece2c00be9e831fdd35bed57b5ad83e19/tabicl-regressor-v2-20260212.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6889862457157303,0.7264166761737962,0.15741918097522423,0.4972654121034983,0.8765706002620413,194.25667718263222,188.9494359413199,36.86832298560568,147.73902746228697,247.5178470109265,300.3581400295773,260.65988789830766,117.55450476942364,205.5124688962792,504.15891098827655,0.31396181162481074,0.558743360436929,0.6918553093098281,-0.8973551477817541,0.7966162897556599,0.6868127900529484,0.7510518633431433,0.2588149324185066,0.2579260068849429,0.9273144092547476
step-2500,2500,catboost,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,catboost_regressor,catboost==1.2.10;iterations=1000;depth=6;learning_rate=0.03;l2_leaf_reg=3;thread_count=8,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6916923585585038,0.7670399984280225,0.1958688169355076,0.4787131740337256,0.9112805160230548,189.85624042744638,184.17920914311293,29.420550617532736,150.36678957921768,220.3852586003285,260.839072873263,245.27082356558748,60.69992982775559,197.1535948556598,340.6674030557137,0.5332370239031992,0.6617536377540367,0.2881057750666573,0.1336868750181218,0.8199224654334067,0.7376788974329462,0.8227456609591492,0.18693386192041672,0.4886175443365949,0.9323509602938432
step-3000,3000,generic_baseline,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,local_tabicl_regressor,/home/fcolanto/projects/tabicl/checkpoints/tabicl_s1_regression_baseline/step-3000.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.626356401250341,0.6256492940558127,0.1643440789458459,0.4310569885680699,0.8600343123891591,221.89032512808967,224.5487511569556,35.90381588889785,174.15350694747048,258.7539744896915,323.265799975861,315.2864719000617,79.5183365715893,243.64560119878576,452.960279169091,0.28911291627931035,0.4372954530192761,0.4813301024589391,-0.5315598538569388,0.6808188494223728,0.6434995792450604,0.676298387609996,0.21299215739972344,0.3297152357062977,0.8927642855271634
step-3000,3000,trial_0025,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,local_tabicl_regressor,/home/fcolanto/projects/tabicl/checkpoints/epit_pipeline_final_v1/final_epit_pipeline_optuna_fe_ni_v4_trial_0025/step-3000.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,31,"environment,material,material_descriptor,process_history","{""environment"": 3, ""material"": 17, ""material_descriptor"": 10, ""process_history"": 1}",,486,487,121,122,0.6579613336972717,0.6397636999970081,0.16129830179687102,0.4423654600099583,0.8945803181276938,211.5224977864867,209.45558842139943,16.475508785852142,191.48140588107668,233.19781590973068,291.97702665657016,282.17234426889144,41.413510751418954,257.6140157360073,362.1271467448733,0.43956722843633605,0.4943782757485382,0.26354248097534244,0.0211054737559674,0.7452422699413974,0.6978015204919099,0.7057690149193662,0.16677276626315607,0.4562701376903495,0.9226854860035928
step-3000,3000,pretrained_tabicl_v2,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,pretrained_tabicl_regressor,/home/fcolanto/.cache/huggingface/hub/models--jingang--TabICL/snapshots/4dcd344ece2c00be9e831fdd35bed57b5ad83e19/tabicl-regressor-v2-20260212.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6889862457157303,0.7264166761737962,0.15741918097522423,0.4972654121034983,0.8765706002620413,194.25667718263222,188.9494359413199,36.86832298560568,147.73902746228697,247.5178470109265,300.3581400295773,260.65988789830766,117.55450476942364,205.5124688962792,504.15891098827655,0.31396181162481074,0.558743360436929,0.6918553093098281,-0.8973551477817541,0.7966162897556599,0.6868127900529484,0.7510518633431433,0.2588149324185066,0.2579260068849429,0.9273144092547476
step-3000,3000,catboost,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,catboost_regressor,catboost==1.2.10;iterations=1000;depth=6;learning_rate=0.03;l2_leaf_reg=3;thread_count=8,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6916923585585038,0.7670399984280225,0.1958688169355076,0.4787131740337256,0.9112805160230548,189.85624042744638,184.17920914311293,29.420550617532736,150.36678957921768,220.3852586003285,260.839072873263,245.27082356558748,60.69992982775559,197.1535948556598,340.6674030557137,0.5332370239031992,0.6617536377540367,0.2881057750666573,0.1336868750181218,0.8199224654334067,0.7376788974329462,0.8227456609591492,0.18693386192041672,0.4886175443365949,0.9323509602938432
step-3500,3500,generic_baseline,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,local_tabicl_regressor,/home/fcolanto/projects/tabicl/checkpoints/tabicl_s1_regression_baseline/step-3500.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6432018312068066,0.6000382759982622,0.15356122779124123,0.4560202244745648,0.8703855814877925,232.7179100988736,232.63859131488655,27.83594814949193,194.1456028520844,265.6700002552561,325.84024255790047,312.3597576590297,80.3667086782918,249.07228564207892,460.4483618832503,0.273204747355113,0.4059360930307508,0.5001510638153215,-0.5826161708554396,0.6900458138413461,0.6430537587205107,0.6681257519936711,0.23415430411431512,0.2857308070352088,0.9162288477885794
step-3500,3500,trial_0025,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,local_tabicl_regressor,/home/fcolanto/projects/tabicl/checkpoints/epit_pipeline_final_v1/final_epit_pipeline_optuna_fe_ni_v4_trial_0025/step-3500.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,31,"environment,material,material_descriptor,process_history","{""environment"": 3, ""material"": 17, ""material_descriptor"": 10, ""process_history"": 1}",,486,487,121,122,0.6725502853918576,0.6912423517706412,0.15756976843961462,0.4544670445862868,0.8892556469814072,211.4471221802706,199.51403722460665,19.717521646480552,193.79577003983212,236.5974848964919,285.34198160302515,265.39196727213795,38.534212927589174,253.00299337214585,346.4095503662292,0.4733983416797904,0.5010179424136803,0.22769134660623527,0.1042363225945152,0.7305367792947257,0.7150788587786726,0.7197119173879856,0.15962965662516018,0.4758713097613148,0.9231467327564375
step-3500,3500,pretrained_tabicl_v2,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,pretrained_tabicl_regressor,/home/fcolanto/.cache/huggingface/hub/models--jingang--TabICL/snapshots/4dcd344ece2c00be9e831fdd35bed57b5ad83e19/tabicl-regressor-v2-20260212.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6889862457157303,0.7264166761737962,0.15741918097522423,0.4972654121034983,0.8765706002620413,194.25667718263222,188.9494359413199,36.86832298560568,147.73902746228697,247.5178470109265,300.3581400295773,260.65988789830766,117.55450476942364,205.5124688962792,504.15891098827655,0.31396181162481074,0.558743360436929,0.6918553093098281,-0.8973551477817541,0.7966162897556599,0.6868127900529484,0.7510518633431433,0.2588149324185066,0.2579260068849429,0.9273144092547476
step-3500,3500,catboost,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,catboost_regressor,catboost==1.2.10;iterations=1000;depth=6;learning_rate=0.03;l2_leaf_reg=3;thread_count=8,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6916923585585038,0.7670399984280225,0.1958688169355076,0.4787131740337256,0.9112805160230548,189.85624042744638,184.17920914311293,29.420550617532736,150.36678957921768,220.3852586003285,260.839072873263,245.27082356558748,60.69992982775559,197.1535948556598,340.6674030557137,0.5332370239031992,0.6617536377540367,0.2881057750666573,0.1336868750181218,0.8199224654334067,0.7376788974329462,0.8227456609591492,0.18693386192041672,0.4886175443365949,0.9323509602938432
step-4000,4000,generic_baseline,electrochemical_metrics_alloys__pitting_potential__epit_mv_sce_avg,5,1 2 3 4 5,local_tabicl_regressor,/home/fcolanto/projects/tabicl/checkpoints/tabicl_s1_regression_baseline/step-4000.ckpt,electrochemical_metrics_alloys,Pitting Potential,"Epit, mV (SCE) Avg.",continuous,608,21,"environment,material,process_history","{""environment"": 3, ""material"": 17, ""process_history"": 1}",,486,487,121,122,0.6545657060124823,0.654244481787838,0.15353482618942588,0.4530460502204153,0.8764554356189282,219.60627093083244,211.7137256081184,33.54001397015151,179.15598381164426,260.62478614401044,320.72179232442465,280.32836899675027,91.19828027371159,242.41229817293103,472.993810134102,0.2650500130796489,0.4516891995771708,0.560546385830447,-0.6700314473957505,0.7647650443463359,0.6578327472449869,0.6993169706107297,0.22609658887422637,0.3182485496028325,0.9225086208808552
